"TimeGenerated","Computer","EventID","Account","LogonType","IpAddress","IpPort","TargetUserName","TargetDomainName","Status","SubStatus","FailureReason","ProcessName","ShareName","RelativeTargetName","AccessMask"
"2025-11-04T00:58:06.0051701Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:54:08.0776249Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:54:08.0776013Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:54:04.3290054Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:54:04.3289827Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:53:19.8355673Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:53:19.8355497Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:20:00.5961092Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:20:00.5960864Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:19:01.0319687Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:19:01.0319442Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:19:00.7040556Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T00:19:00.7040344Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T00:15:25.4824979Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58337","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:25.4824456Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:25.4823569Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:24.1086816Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58336","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:24.1086386Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:24.1085669Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:24.0381778Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58335","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:24.0381159Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:24.0380272Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:23.9636021Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58334","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:23.9635573Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:23.9634804Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:23.8616845Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58333","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:23.8616217Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:23.8615225Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:22.4949169Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58331","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:22.494873Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:22.4947992Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:22.420374Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58330","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:22.4203107Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:22.4202125Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:22.3448543Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58329","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:22.3448108Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:22.3447334Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:22.235017Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58328","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:22.2349578Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:22.2348652Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:20.8646462Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58327","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:20.8646047Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:20.8645335Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:20.7939642Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58326","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:20.793902Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:20.7938135Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:20.7195664Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58325","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:20.7195224Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:20.7194456Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:20.6052011Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58324","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:20.6051436Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:20.6050479Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:19.2268042Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58323","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:19.2267635Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:19.2266898Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:19.1524788Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58322","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:19.1524157Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:19.1523178Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:19.0779209Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58321","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:19.0778752Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:19.0777974Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:18.9660977Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58320","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:18.9660415Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:18.9659528Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:17.5664623Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58318","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:17.5664199Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:17.5663446Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:17.4909989Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58317","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:17.4909346Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:17.4908376Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:17.4170306Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58316","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:17.4169855Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:17.4169034Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:17.2747344Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58315","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:17.274679Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:17.2745843Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:15.8898028Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58313","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:15.8897588Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:15.8896827Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:15.814037Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58312","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:15.8139727Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:15.8138775Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:15.7391422Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58311","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:15.7390963Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:15.7390155Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:15.6314928Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58310","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:15.6314358Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:15.6313465Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:14.2372204Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58309","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:14.2371778Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:14.2371025Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:14.1640679Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58308","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:14.1640063Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:14.1639157Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:14.0881723Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58307","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:14.0881282Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:14.0880509Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:13.9813912Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58306","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:13.9813351Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:13.9812427Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:12.5952256Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58305","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:12.5951829Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:12.5951088Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:12.5206892Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58304","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:12.5206131Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:12.5204994Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:12.4396249Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58303","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:12.4395796Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:12.439499Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:12.3228081Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58302","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:12.3227512Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:12.3226555Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:10.9348762Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58301","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:10.9348315Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:10.9347557Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:10.8601269Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58295","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:10.8600598Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:10.8599588Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:10.7833554Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58294","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:10.7833071Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:10.7832285Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:10.6809378Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58293","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:10.6808783Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:10.6807831Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:09.2972591Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58292","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:09.2972098Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:09.2971336Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:09.2209766Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58291","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:09.2209169Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:09.2208214Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:15:09.1405198Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58290","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:15:09.1404657Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:15:09.1403641Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:25.2325207Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58176","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:25.2324656Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:25.2323842Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:25.2269789Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58178","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:25.2269341Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:25.2268589Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:25.1512366Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58177","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:25.1511721Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:25.1510767Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:25.0736625Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58176","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:25.0736142Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:25.0735337Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.8679268Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58173","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.8678705Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.8677935Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.8626356Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58175","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.8625928Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.8625207Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.7885988Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58174","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.7885343Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.78844Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.7121437Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58173","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.7120982Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.7120158Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.5044647Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58170","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.5044001Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.5043189Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.4991839Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58172","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.4991401Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.4990615Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.4223071Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58171","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.4222321Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.4221267Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.3462771Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58170","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.3462275Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.3461426Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.1301105Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58167","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.1300551Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.1299702Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.1251087Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58169","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.1250578Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.1249812Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:24.0504259Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58168","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:24.050347Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:24.0502475Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.973857Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58167","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.9738054Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.9737224Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.7765459Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58164","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.7764795Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.7763898Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.7709856Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58166","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.7709345Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.7708485Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.6942323Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58165","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.6941578Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.6940554Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.6135608Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58164","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.6135059Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.6134183Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-04T00:11:23.4140133Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.2.1.6","58161","azureadmin","vm-app-1","","","","-","","",""
"2025-11-04T00:11:23.4139442Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-04T00:11:23.4138538Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
