"TimeGenerated","Computer","EventID","Account","LogonType","IpAddress","IpPort","TargetUserName","TargetDomainName","Status","SubStatus","FailureReason","ProcessName","ShareName","RelativeTargetName","AccessMask"
"2025-11-03T19:07:51.5453015Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T19:07:51.5452042Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T19:07:41.9518619Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","57277","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T19:07:41.9518162Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T19:07:41.9517277Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T19:07:20.6082042Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:07:20.6081866Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:06:12.4577417Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:06:12.4577159Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:05:15.4481397Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:05:15.448122Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:04:16.147817Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:04:16.1477956Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:03:29.0020186Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:03:29.0019931Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:03:13.7816647Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:03:13.7816457Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T19:00:58.9334324Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T19:00:58.9334075Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:59:08.5922549Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:59:08.5922358Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:58:45.913885Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:58:45.9138655Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:58:23.8097349Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:58:23.8097154Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:56:30.7617328Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56862","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:56:30.7616882Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:56:30.7616187Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:56:30.6524085Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56861","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:56:30.6523624Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:56:30.6522915Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:56:30.5628068Z","vm-app-1","4624","vm-app-1\azureadmin","3","-","-","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:56:30.5627675Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:56:30.5626776Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:56:30.5500302Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56860","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:56:30.5499902Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:56:30.5499349Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:56:30.5002078Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56859","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:56:30.5001625Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:56:30.5000732Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:55:47.3217161Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56835","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:55:47.3216697Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:55:47.3215782Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:55:08.7400123Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56810","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:55:08.7399633Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:55:08.7398728Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:50:10.8803163Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:50:10.8802954Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:40:48.7919555Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56380","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:40:48.791918Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:40:48.791865Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:40:48.6813102Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56378","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:40:48.6812655Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:40:48.6811933Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:40:48.5716488Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56377","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:40:48.5716103Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:40:48.5715562Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:40:48.5458704Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","56376","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:40:48.5458217Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:40:48.5457362Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:25:48.890006Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:25:48.889981Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:24:58.3452022Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55927","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:58.3451639Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:58.3451062Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:58.232203Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55926","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:58.2321617Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:58.2320953Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:58.1204311Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55925","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:58.1203943Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:58.120338Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:58.1194176Z","vm-app-1","4624","vm-app-1\azureadmin","3","-","-","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:58.1193788Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:58.1193127Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:58.0824211Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55924","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:58.082373Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:58.0822758Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:35.9806784Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55907","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:35.9806312Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:35.9805495Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:24:26.3922268Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55904","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:24:26.3921816Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:24:26.3920926Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:21:59.9168792Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:21:59.9168578Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:21:09.2615978Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:21:09.2615794Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:19:57.241136Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:19:57.241114Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:17:54.3008534Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:17:54.3008308Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:17:32.8741611Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:17:32.8741342Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:15:30.4709977Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:15:30.4709789Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T18:13:14.8058099Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55529","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:13:14.8057696Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:13:14.8057114Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:13:14.6939588Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55528","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:13:14.6939187Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:13:14.6938438Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:13:14.6030427Z","vm-app-1","4624","vm-app-1\azureadmin","3","-","-","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:13:14.6030047Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:13:14.6029177Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:13:14.5902476Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55527","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:13:14.5902098Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:13:14.5901543Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:13:14.53779Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55526","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:13:14.5377412Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:13:14.5376558Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:12:31.371403Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55499","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:12:31.3713484Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:12:31.3712451Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:11:52.7636666Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","55479","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T18:11:52.7636191Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T18:11:52.7635287Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T18:06:54.2582266Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T18:06:54.2582072Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:57:32.2432972Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","54975","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T17:57:32.2432568Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T17:57:32.2432018Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T17:57:32.1321628Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","54973","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T17:57:32.1321193Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T17:57:32.132051Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T17:57:32.0224988Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","54972","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T17:57:32.0224606Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T17:57:32.0224022Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T17:57:32.0135374Z","vm-app-1","4624","vm-app-1\azureadmin","3","10.1.1.4","54971","azureadmin","vm-app-1","","","","-","","",""
"2025-11-03T17:57:32.0134874Z","vm-app-1","4672","vm-app-1\azureadmin",,"","","","","","","","","","",""
"2025-11-03T17:57:32.0133963Z","vm-app-1","4776","",,"","","azureadmin","","0x0","","","","","",""
"2025-11-03T17:57:22.2956057Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:57:22.2955857Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:55:31.3512017Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:55:31.3511758Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:54:48.3468932Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:54:48.3468757Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:53:18.2327475Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:53:18.2327286Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:52:05.8257566Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:52:05.8257372Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:50:21.4024797Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:50:21.4024595Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:49:41.4414381Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:49:41.4414187Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:45:44.2247472Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:45:44.2247279Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:45:41.6459708Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:45:41.6459512Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:45:19.715995Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:45:19.7159715Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:45:19.6450231Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-03T17:45:19.6449972Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-03T17:42:32.4087281Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
